A|To?|qw	B|Uh, Orlando, Florida.|sd
A|What is the prognosis for, uh, this year?|qw	B|Uh, real good as far as I can tell.|sd
A|What's most important to you?|qw	B|Well, as far as tangible benefits go I would say that, uh, health insurance of all forms is probably my next most important concern.|sv
A|what company do you work for?|qw	B|Uh, I work for a little start-up company here in Pittsburgh called Trans Ark.  Uh,|sd
B|Uh, what about you?|qo	A|Well, yeah,|ny
B|How about yourself?|qo	A|Uh, well I'm in graduate school|^h
A|Uh, who is your, whose your favorite religious author?|qw	B|Well, I don't know if I have a favorite uh, religious author.|sd
A|so. What do you do?|qw	B|Um.|b
A|How many children do you have?|qw	B|Two.|sd
A|What school system does he go to?|qw	B|In North Garland,|sd
B|What school system are you familiar with?|qw	A|Okay,|^h
B|Well how do we how do we get that?|qw	A|Well, we're starting pilot schools.|sv
A|Pass or no fail, what is it?|qw	B|Yeah|b
B|and how many administrators is that going to take?|qw	A|I don't know,|h
A|What about you?|qo	B|Well, it's funny,|^h
B|So, uh, what do you think about our involvement in the Middle East?|qw	A|Well, actually, I think it's good.|sv
A|How old is your child?|qw	B|Ten,|sd
B|What division are you in?|qw	A|I'm not in T I.|sd
A|How does she get to work?|qw	B|Uh, she, uh, lives on campus,|sd
B|Where you from?|qw	A|I'm from Kilgore, Texas|sd
A|Oh, where you from?|qw	B|I'm, I'm originally from Lubbock.|sd
A|So, why did you move up to Colorado?|qw	B|Seemed like the thing to do at the time.|sd
A|What do you,|qw	B|uh, back to the topic,|ad
A|For how many years?|qw	B|Fifteen.|sd
A|So, how many years you been up there?|qw	B|Uh, six or seven.|sd
A|So, what kind of neat hobbies do you have?|qw	B|Well, I like gardening a lot,|sd
B|How many cats do you have?|qw	A|Three.|sd
A|But, uh, why would it be illegal?|qw	B|Well, because we have these uh,|sd
B|What kind of cats are they?|qw	A|Uh, I've got a, uh, a Bombay, a Turkish Van and a Himalayan Persian.|sd
B|What is it.|qw	A|It's a, well actually it's a mutant.|sd
A|what do you think, about Latin America?|qw	B|Uh, let's see,|^h
A|What are you taking in school?|qw	B|Well I am actually,|sd
A|you said, what were you saying you were teaching there?|qw	B|Yeah,|b
A|Where do you work?|qw	B|I work at channel six, here.|sd
A|or how many times have you been called?|qw	B|Um, I've been called a lot,|sd
A|but where in Virginia are you all?|qw	B|Um, right now, the District,|sd
A|What else?|qo	B|Um, well, I guess that I really don't know that much.|sd
B|What part of Maryland are you from?|qw	A|Up in the Gaithersburg area.|sd
A|How can they, how can they make you pay for insurance coverage?|qw	B|Well, the reason,|%
A|How, how does it keep the cost down?|qw	B|Because everyone is now forced to pay for this.|sd
A|How come their, their kids are getting that?|qw	B|Yeah.|aa
A|Just out of curiosity, what, what kinds of things were they doing when they were considered a bad place?|qw	B|Well, to me, it was dirty, for one thing.|sv
B|When was it out?|qw	A|Um, it's still out now, uh,|sd
A|What have you seen?|qw	B|One comes to mind here|^h
B|whose in that?|qw	A|It looks, it looks pretty suspenseful.|sd
A|where do you go to school?|qw	B|Uh, University of Texas at Dallas.|sd
B|Why is that?|qw	A|I don't,|%
A|How old are your boys?|qw	B|Oh, oh they're grown now.|sd
B|So, what's it been doing up there?|qw	A|It's real dry up here.|sd
A|Well, um, what movies are showing down there now?|qw	B|Oh, I, I'd actually have to get a newspaper out.|sd
A|what was that one about Bob?|qw	B|Uh, it's kind of, WHERE'S BOB? or WHAT ABOUT BOB?|sd
A|what kind of fishing do you do?|qw	B|Well, mostly, uh, a, a little fresh water fish,|sd
A|What, what kind of bait do you use to catch them?|qw	B|Oh, just, usually worms, night crawlers.|sd
B|Uh, what kind of fish do you like the best to eat?|qw	A|Oh, crappie actually.|sd
B|how many people were there?|qw	A|Oh, I, oh, I, jeez, I think over, um, three hundred were there.|sd
B|Now how many, how many people are in his immediate family?|qw	A|Well, he has eight brothers and sisters|sv
A|How about you?|qo	B|Well, we don't really get together,|sd
A|So what do you think?|qo	B|Well, I think the public school systems are doing a good job.|sv
B|So how long are we supposed to talk for?|qw	A|I'm not sure.|h
B|How about you?|qo	A|Well, I do, uh, little aerobics, oh, three or four times a week,|sd
B|What about you?|qo	A|Well, I think that society has come to a point where they're not responsible for any of their actions.|sv
A|What kind of movies have you been seeing lately?|qw	B|Uh, it's been probably a month or so since I've been to the movies.|sd
A|What was that anyway?|qw	B|Oh, it's a, I guess it's a mystery, you'd call it.|sd
B|What are you?|qw	A|Uh, we've not been having many opportunities to see movies lately.|sd
B|What'd you think of it?|qw	A|Oh, we loved it.|sd
B|What are,  what are the problems with public education?|qw	A|Well, um, there, there's some.|sd
B|And what what kind of books do you read?|qw	A|Uh, just really different ones.|sd
A|What kinds of things do you fix?|qw	B|Well, essentially anything you find in a house. Uh, a stove, or oven or a broken piece of porcelain or, uh, chipped tile on the floor. I mean just anything.|sd
A|What do you think about gun control?|qw	B|Well, uh, sort of mixed feelings about it, I guess, uh, uh,|sd
B|What about yourself?|qo	A|Well, I guess that I would like to, to say that perhaps someplace in the middle where people could somehow qualify or, uh, have a legitimate use for the, the, the weapon I suppose because also, living in this area, the, the problems in D C come home very quickly.|sv
A|What sort of requirements to you have for your car?|qw	B|Uh, sports car.|sd
B|What about you?|qo	A|Well, I guess I'm, uh, more traditional in that I don't like power windows or power locks, because the people that I know who have them always seem to have trouble with them.|sd
B|What was that?|qw	A|It, it turned out to be a, a Chrysler. Uh Lancer.|sd
B|Why why did you want one?|qw	A|Well, I just wanted it because, again, I had, I guess traditionally always had a car that had one|sd
A|And so why do you like stick shift?|qw	B|Uh, I guess I, I grew up on it and it's fun.|sd
A|What do you like to do in your spare time?|qw	B|Well, and when I have my spare time I do enjoy,|sd
A|What kind of music?|qw	B|Well I enjoy singing.|sd
B|What kind of fishing do you do?|qw	A|Well, it's mostly from the rivers and lakes.|sd
B|Well, what kind of fish do they have in your neck of the woods?|qw	A|Well, it, uh,|%
B|how  do you, how do you,|qw	A|We, uh,  skin them.|sd
A|How did you get on this list?|qw	B|Uh, through Nancy Dahlgren.|sd
A|What ideas do you have on that, Doug?|qo	B|Um, see, I'm not sure that,|%
A|In what manner?|qw	B|Well, it's certainly not that difficult to tap a phone.|sd
B|well, what's the first thing that comes to your mind?|qo	A|Well, the thing that I thought they were, uh, concerned about was, was people calling on the phone from all over the country to sell you something|sv
B|So, what is your opinion on, on drug testing?|qw	A|Well I can see it in certain cases where it might be, uh, somebody's in a position that, uh, perhaps a lot of lives are involved, like, maybe, uh, pilots that, uh, you know, fly jets|sv
A|you know how can  how you can do it?|qw	B|Well,|%
B|It's what do you do with the information?|qw	A|Sure.|aa
A|Where  there might be in the back of the mind of the employer that this person, uh, is on drugs|qw	B|Right.|b
B|where would you camp  ?|qw	A|Well,  there's, uh, places in Wisconsin.|sd
A|what is your favorite, um, food for a dinner party?|qw	B|Um, I don't know,|h
A|how do you make fajitas?|qw	B|Um, it's kind of like made out of skirt steak|sd
B|So, what kind of cooking do you do up there?|qw	A|Oh, well, basically, um, because I lived in the Middle East for a while I tend to fix Middle Eastern foods when I have, have people over.|sd
B|How|qo	A|Oh, I think so, too.|aa
A|What do you think on the local elections though?|qw	B|I think on the local elections it's actually, um,|sv
B|What do they have to do with one another?|qw	A|I just, I, they, I just wandered off from that one.|sd
B|So, how do you think we can get people to vote?|qw	A|Uh, uh,|%
A|How old were they when you adopted?|qw	B|The baby was eleven weeks old|sd
B|How  do you blow yours up?|qw	A|We've got an electric pump that hooks into the cigarette lighter.|sd
A|with How many weeks have you been doing these calls?|qw	B|Oh, since the beginning.|sd
A|And what exactly are they going to do?|qw	B|Oh, they turn them over to somebody|sd
B|How about your,|qo	A|She does it all now for about ten years,|sd
B|And, and how did your daughter get scholarship money on?|qw	A|Uh, band.|sd
B|Um, how many children do you have?|qw	A|I have two.|sd
B|What about in our work ethics?|qo	A|Work ethics, oh,|b^m
A|So, so what changes have you seen?|qw	B|What changes, uh,|t1
B|Which do you work in, excuse me?|qw	A|A government.|sd
B|How do you feel your career has gone?|qo	A|I don't, I don't feel for the most part that I've been discriminated against.|sd
B|How is your what is your feeling about uh uh expressing yourself by burning the American flag?|qo	A|Well I'll tell you.|^h
B|What does speech have to do with burning a flag?|qw	A|Yeah.|b
A|You were, he was waiting for what again?|qw	B|To,|%
A|what do you like?|qo	B|Well  we  don't have a T V,|arp_nd
A|How long has it been since you've had one?|qw	B|Well, about, almost a year.|sd
A|where are you calling from?|qw	B|Uh, Sherman, Texas.|sd
B|Where are you from?|qw	A|I'm in Dallas|sd
B|What was that?|qw	A|That guy that was a reporter for C N N.|sd
B|but what about this Wolf guy?|qo	A|Yeah,|b
A|where did you go to school?|qw	B|Oh, Purdue.|sd
A|How many kids do you have?|qw	B|Two.|sd
A|where you at?|qw	B|I'm in Rome, New York.|sd
A|What, what type of area is that,|qw	B|It's more rural,|sd
A|How would,  how is the situation in there in terms of crime and,  and things that  would,|qw	B|it, you know, you still have the, uh, more drug problems and typical,  uh,  small city type problems,|sd
A|how about the injection,|qo	B|Oh, yeah,|b
A|What do you think?|qo	B|Well, I think it is, uh, basically the same way.|aa
B|Where do they live?|qw	A|Uh, well, I have a son and daughter that live in Pittsburgh. One in Maryland and one in Connecticut.|sd
A|How old are you?|qw	B|I'm thirty-five.|sd
B|When you say you're in the second phase of this project, what is the second phase of it?|qw	A|I'm not sure,|no
B|How do you gain your news?|qw	A|I guess the, I get the WASHINGTON POST|sd
A|Well, Carolyn, the, uh, one of the main things I'd like, like to know is, uh, how do you feel about the, knowing about the environment of a nursing home before you would send someone there to live and so forth.|qo	B|Well.|%
A|What do you think would be required, and so forth?|qo	B|Uh, I'll tell you,|^h
A|but how do you think they would feel, I should say, about moving from where they have lived most of their life into a whole new, new home situation?|qo	B|Well, actually, I have that kind of situation, because my mother lives with me,|arp_nd
A|What's it called?|qw	B|Uh, I don't know,|no
B|Which which one does, which ones do you like?|qw	A|Just really whatever.|sd
B|where do you go to school?|qw	A|B Y U.|sd
B|What did he teach?|qw	A|Uh, speech pathology.|sd
A|How long have you been there?|qw	B|Uh, this is my first semester.|sd
B|Who, Who, who, who, what, when did he teach?|qw	A|He, Uh, he taught about a year ago.|sd
B|what's his name?|qw	A|Allen Bird.|sd
B|Uh, what are you studying?|qw	A|Uh, I was, I am studying nursing|sd
B|What do you play?|qw	A|Um, clarinet is my primary instrument,|sd
A|How about yourself?|qo	B|I play, uh, the violin and play trumpet|sd
B|How many people in your band?|qw	A|Um, I think there's about seventy.|sd
B|Well, what do you think?|qo	A|Well, providing universal health care insurance for the whole country is a pretty big task|sv
A|How do you feel about the whole ordeal?|qo	B|Well, I agree that it's a big task,|aa
B|What do you like to cook?|qo	A|Uh, I don't cook a lot actually.|sd
B|Well, what else do you put in it besides the celery seed.|qw	A|Just like, uh, really fine onions and green pepper and the celery seed|sd
A|Well, what kind of music do you like?|qo	B|Well, seeing as how I'm a musician I like all kinds of music.|sd
A|Who are the trumpet players?|qw	B|Well, we used to have, uh, Ralph Dutchen.|sd
B|Who was your trumpet teacher?|qw	A|John Nelson.|sd
A|Which Church is it?|qw	B|The Christ United Methodist Church in Plano|sd
B|How did, How did they get involved in that?|qw	A|Uh, basically they read in the newspaper that there were open auditions.|sd
B|And, uh, who do you have her, or him, take it from?|qw	A|Uh, I have him take from a friend of mine who teaches Suzuki. Which is an auditory type learning experience.|sd
B|How about you?|qo	A|That's kind of, uh,|%
B|Where are you at?|qw	A|Yeah, uh,|b
A|How do you feel?|qo	B|Well, yeah.|b
B|What, uh, what area did you live in?|qw	A|I was up in Arequipa .|sd
A|Are, where you from originally.|qw	B|Uh, right here in Maryland.|sd
A|So, how do you feel about the metric system?|qo	B|Oh, I like it.|sd
B|How many ounces of gold, you know.|qw	A|Twelve.|sd
B|But what's a metric ton?|qw	A|Uh,|%
A|What have you been to lately?|qw	B|Um, let's see.|^h
A|How's his karate?|qw	B|Oh, his, his, his karate is pretty good.|sd
A|What is your most recent,|qw	B|We just did that, too.|sd
A|what do you do with your credit cards?|qo	B|Oh|b
B|How about|qo	A|I think you are, I think you are earlier than we are, as a rule, aren't you?|qy
B|Um, what is your humidity like?|qw	A|Oh, I don't know.|no
A|How long will they be there?|qw	B|Uh, probably four or five days.|sd
B|Where do you live?|qw	A|Rowlett, Texas.|sd
B|What do you think invades your privacy? heavily|qo	A|Oh, well people that call on the phone all the time to try to sell you something. You know, that, that try to sell you the newspaper, and, uh, carpet cleaning, and, uh, what else, roof repair|sv
B|what's that?|qw	A|M C I|^h
A|Who makes that car?|qw	B|Nissan.|sd
B|if you could have the car that you wanted what would you get|qw	A|If, if, if I had the car I wanted.|^h
B|and why?|qw	A|Gee.|ba
A|How about you?|qo	B|Yeah,|b
A|How about you?|qo	B|Oh, yeah,|ny
A|Oh, how was it?|qw	B|It was, uh, it was great.|sd
A|So, what are your thoughts on dining out?|qw	B|Well, I, I really choose restaurants more for the quality of food than anything else.|sd
A|And where was that at, near your,|qw	B|Um, Kalachandji's.|sd
B|Why?|qw	A|No,|nn
B|Now why would you go to a seafood restaurant to eat chicken?|qw	A|Oh, it was,|sd
B|Why?|qw	A|Because of all the pollution in the lakes and the, everywhere. I mean there isn't any safe haven anymore for fish.|sv
A|Well, why do you think,  people don't.|qo	B|Don't always  vote for somebody.|sd
A|Uh, so, uh, what do you consider the most important benefit besides salary?|qo	B|Boy, I, I don't know.|no
B|What, what about you?|qo	A|Well, uh, I, right now I'm in sort of a weird situation.|sd
B|Well, how do you feel about spot spot testing for drugs?|qo	A|Well, basically I think it would be a good idea myself.|arp_nd
A|Where, where  is it they lose the, if they steal they lose a  thumb or a finger?|qw	B|That's right.|aa
B|Uh, what, what contacts do you have with the public school|qo	A|Okay,|b
B|What do you do with all those?|qo	A|Well, actually on my Commodore I mainly study lottery numbers, would you believe.|sd
A|So how about you, Charles?|qo	B|Well, I, um, I do an awful lot of preparation of documents, um, uh,|sd
A|So, where, may I ask where you work, sir?|qw	B|I work for the government in Washington.|sd
A|Uh, what do you think are the major social changes?|qo	B|Well,|%
A|What age, uh, if you don't mind me asking.|qw	B|Well, I'm, I'm, uh, thirty-one.|sd
A|Well, what do you think is, is the major social change?|qo	B|Oh,|^h
A|uh, what do you consider an invasion of privacy?|qo	B|Uh, I was just now told that's what the topic was|sd
A|What do you think of that?|qo	B|Uh,|^h
A|How about your community?|qo	B|My community,|b
A|Well, in, in Dallas, what are the, what is the newspaper situation?|qw	B|Well we we, we have a, a big newspaper situation.|sd
B|Uh, you know, you know, you know what I mean|qw	A|Yeah.|ny
A|And, uh, what kind of running do you do?|qo	B|They have got the track on the inside.|sd
B|How about you?|qo	A|Yeah,|b
A|So so, so how do people in Wisconsin dress?|qo	B|Oh, yeah|b
B|What kind|qw	A|And.|%
B|How long does it take you to make one?|qw	A|Uh, if I would just work all day long, making the clothes and everything, probably about two and a half days.|sd
B|Well, how did you get involved in that?|qw	A|Just, you know, just like sewing and stuff and decided to buy a pattern and try to make a doll.|sd
B|What design did you use?|qw	A|Uh, mostly flowers you know.|sd
B|And, what room?|qw	A|I've done it in the all, uh, all my rooms.|sd
A|Where are you, Bob?|qw	B|I am in Plano.|sd
B|Where are you?|qw	A|Oh, okay.|bk
B|Who, who do you work for?|qw	A|Uh, I work for Channel six.|sd
A|What is your,|qw	B|I sell metal fabricating equipment and tooling.|sd
B|How do you like to camp?|qo	A|Oh, I can camp just about, most anyway|sd
A|What kind?|qw	B|Uh, copperheads mostly,|sd
A|What about you?|qo	B|Well, I think,|%
B|What made you all decide to put her, or what made her decide to go?|qw	A|Well, her husband died.|sd
B|How do, how do you feel about people like Jesse Jackson getting involved?|qo	A|Uh, I think sometimes it's good for people outside.|sv
B|What do you think of him?|qo	A|Oh, um, I think he's got good intentions,|sv
B|what do you think of this, uh, fourteen one and ten four one in Dallas?|qo	A|Oh, I think that they should go ahead and go to the, uh, fourteen one.|sv
B|what's, what's the lady's name?|qw	A|Diane Ragsdale?|qy
A|um, how do you feel about, um, the way the U S has reacted in the Middle East?|qo	B|Well, I was, it was favorable.|arp_nd
A|What is the Woodward book you are referring to?|qw	B|Well, it just came out, I guess, yesterday.|sd
A|And, um, what about the whole situation with the refugees, the Kurds?|qo	B|Well, I would just think if Bush was so successful in lining up the correlation to prosecute a war, then he should be equally successful in getting that same correlation to push the United Nations to, uh, uh, somehow persuade those nations to give the Kurds a homeland|sv
A|But, what about the Palestinians?|qo	B|Well, that's the same thing,|sv
A|what is it, uh, the act where they had to cut everything across the board|qw	B|The Gramm,  the Gramm Rudman Act.|sd
A|who's, who's supposed to have the, the, uh, the best, uh, draft picks?|qw	B|It doesn't even say.|sd
A|But, uh, so who do you thinks going to win the playoffs?|qw	B|I don't know,|no
B|How's the weather been out there?|qw	A|Well, the last three days it's been pretty rainy.|sd
A|How about yours?|qo	B|It's pretty normal for this year, you know, uh,|sd
A|How how far are you from Houston?|qw	B|Um, well, uh, Richardson's a suburb of Dallas.|sd
A|or what was it?|qw	B|Um, I think lots of people, I, I think I went by location for one thing.|sv
A|Oh, where you from Tina?|qw	B|I live in Garland, Texas.|sd
B|what is real popular up there?|qw	A|Well, I don't know,|no
B|Well, how did you go about selecting a college, then?|qw	A|Well, we did not do it right all the time|arp_nd
B|How about the other four, other three who went?|qo	A|Uh, the other ones, uh, the second one, she chose, we let her go where she wanted to, uh,|sd
A|How much chili sauce did you say?|qw	B|It's one of the small bottles.|sd
A|And how much crab meat did you use?|qw	B|One tin. Of the flake.|sd
A|Whose was that?|qw	B|It, uh, was, uh, Lawry's, I believe, or Lawler's.|sd
A|And how old is your baby?|qw	B|She just, uh, well, she was premature,|sd
A|how's the weather been in Plano?|qw	B|Basically about the same as what you've probably had.|sd
B|What is it about, nursing homes?|qw	A|well, about nursing homes, and, and older people.|sd
B|how old is she?|qw	A|She's ninety-two.|sd
A|What have you found in dealing with the nursing homes?|qw	B|Well, they're not, every, all the horror stories you hear about them I think are true.|sv
A|what kind of car are you going to buy next?|qw	B|Well, one of the cars I'm thinking about buying next is, uh, a nice, safe, small car,|sd
B|What, what are you looking at?|qw	A|Well, I'm really not looking at anything for a while,|arp_nd
A|on a scale of one to ten where do you stand and why?|qw	B|Well, I guess I stand on, uh, on, probably ten for no, uh, restrictions.|sd
A|Uh, what about, uh, what do you think of this, this, uh, law that they're putting into effect that you have to wait X number of days before you can, uh, carry the gun, or buy, you know, actually purchase the gun?|qo	B|Well, you know, they introduced some gun control back when I was a teenager, I believe, in terms of, uh, every gun you bought had to be licensed, I believe.|sd
A|Oh, how was that?|qw	B|Oh, it was excellent.|sd
B|How do you feel about it?|qo	A|Well, so, let me make sure,|^h
B|So, how do you feel about guns?|qo	A|Let's see,|^h
B|Then, uh, how do you propose that we prohibit those types of individuals from gaining access to guns?|qo	A|Well, we have some laws on the books that, uh, don't allow convicted felons to purchase guns, if I understand correctly.|sd
A|So how is work going?|qw	B|Very fine,|sd
B|How about where you live there in Utah?|qo	A|Okay, Howard,|fo_o_fw_"_by_bc
B|Well, where do you think we ought to go with it?|qo	A|Uh.|^h
B|So, uh, so what do you, what do you think in the short term we should be doing to, to improve it?|qo	A|Well, I saw a program on, uh, recently,|sd
B|Where, where do you like to go when you got a baby-sitter?|qw	A|Oh, um, let me see, uh, for New Year's we went to eat at Uncle Julio's.|sd
B|What's the name of that again?|qw	A|It's called Uncle Julio's.|sd
B|What, what are they, what kind of?|qw	A|Um, basically Mexican food.|sd
B|Where's that place?|qw	A|That's in Addison, off of Belt Line.|sd
B|Belt Line  and what?|qw	A|Like around, I think it's a little past or it's right before Midway, or it's right at Midway.|sd
A|What, what is that?|qw	B|Well, you get, uh, one free|sd
A|And where is that?|qw	B|Uh, it's on Campbell. It, it's north of Campbell, but, uh, off Central, uh|sd
A|So, how do you use your credit cards?|qo	B|Oh, we use them for, paying our gas and for paying, uh, just about anything, because, um, we don't like to pay for our checks|sd
B|What kind of things do you like to do with wood?|qo	A|Well, I'm not the one that cuts them out.|arp_nd
B|Well, how is the market for things like that in California?|qw	A|It seems, it seems like they go real good,  you know.|sd
B|But when you were growing up and they weren't, and the younger ones weren't around, what did you do?|qw	A|We were all pretty close when we were younger.|arp_nd
A|but, But, uh, so what, what do you like, why do you like DAVID LETTERMAN?|qw	B|That's psychedelic.|ba
B|how long is it?|qw	A|Uh, I don't know,|no
B|Which basketball?|qw	A|College or,|qy
B|So, so why from Argentina, why'd you come over here?|qw	A|Uh, because, uh, I wanted to go to school here.|sd
B|How long did you live there?|qw	A|they have better computer science up here than they, than they do down there.|sv
A|I, uh, was thinking about salaries and benefits and uh, was wondering what's the most important thing to you besides a salary in a job.|qw	B|Uh-huh.|b
A|what do you think about the women that are not having families because they want to continue their business?|qo	B|That's fine,|sv
B|what do you feel the changes in the future, like with the abortions and that type of thing, women in politics and president someday, maybe|qo	A|Uh.|%
A|Where's that?|qw	B|It's about two hours north of Pittsburgh.|sd
A|How long have you been doing this?|qw	B|Um, I've been a vegetarian for, uh, two years now.|sd
B|So what do you look for when you,|qw	A|Uh, I think the main thing that I look for is, uh, cleanliness, uh, you know, the, in the appearance of the people that work there. And the, uh, quality of the food that they serve.|sd
A|So what movies have you seen?|qw	B|Uh, well, I have, uh, seen DANCES WITH WOLVES, which is probably the, the best movie that I have seen lately.|sd
B|How about you?|qo	A|Yeah.|fo_o_fw_"_by_bc
B|Who wins?|qw	A|Uh, he does.|sd
B|How much is it in Dallas?|qw	A|Well, it is six dollars,|sd
B|As far as the, as the trends?|qo	A|Well, I think they are a lot better than they than they were,|sd
A|Oh, what did you get?|qw	B|I got a nineteen ninety-three Cavalier station wagon.|sd
A|what, what convinced you to get that one?|qw	B|Well, a friend of my father's, and he'd driven it all over the country and it runs great.|sd
A|how many miles on it?|qw	B|It's like, it has a hundred and fifty-three thousand.|sd
A|So, uh, if you were to buy a new car now, a brand new car, what would you look for?|qw	B|Um, like you said, anti-lock brakes and air bag,|sd
B|well, how do you get your name off the junk mailing list?|qw	A|Uh, you, you, you, you do that by, uh, um,|sd
B|Where did you go?|qw	A|I went to Clarion.|sd
B|where are you going to move to?|qw	A|Uh, Maryland.|sd
A|What is your opinion?|qw	B|I say yes.|sv
A|How about yourself?|qo	B|Well, actually I've done both kinds|sd
A|what's a license cost?|qw	B|Well, as I say, it's been several years,|sd
B|but, uh. How about you?|qo	A|Well, I watch, um,|sd
A|what do you think about the war recently?|qo	B|The war?|qy^d
A|what kind of music do you like?|qw	B|Well, I, uh,|%
B|What about you?|qo	A|Um, I listen, I listen to a wide variety of music.|sd
A|What instrument does he play?|qw	B|He plays the,|sd
A|What did they want to charge you for it?|qw	B|Oh, it, it was, it was|%
A|Well, what kind of garden do you have?|qw	B|Well, we've tried having,|sd
B|So what do you do up there?|qw	A|Well, um, actually it,|%
B|How many people usually show up?|qw	A|Oh, about ten.|sd
B|What do you feed them?|qw	A|Uh, mixed Purina, uh,|sd
B|How big do they get?|qw	A|Oh, well, the channel catfish get up to, uh,|sd
B|what's your views on it?|qo	A|Um, for myself, I'm personally against it,|sd
A|And, uh, where do you get yours?|qw	B|Uh, mostly from T V too.|sd
B|What islands did you go to?|qw	A|We went to Oahu and Kauai.|sd
B|How old were you when you left?|qw	A|Uh, just ten months.|sd
B|How about you?|qo	A|Well we moved in, when we moved in, there, there wasn't any outside lights|sd
B|How do you like your tread mill?|qo	A|I like it.|sd
A|Where do you|qw	B|I live in Arlington.|sd
B|Where do you live?|qw	A|I'm in Garland.|sd
B|Uh, what subjects have you talked about?|qw	A|Let's see,|^h
A|Well, how'd you find out about it?|qw	B|Pardon me?|br
A|How did you find out about it?|qw	B|Oh, I don't know.|sd
B|How many children do you have?|qw	A|Two.|sd
A|Where's you|qw	B|putting two of us through, isn't he lucky.|sd
A|Where you going to school?|qw	B|U T A right here.|sd
A|And what are you doing?|qw	B|Well, I'm, um, going to be certified as an English teacher teach English as a second language.|sd
B|Well, uh, what kind of recycling do you have in your area?|qw	A|Well, they've been trying different things.|sd
B|which one is that?|qw	A|Owens.|sd
A|And what is T I?|qw	B|Uh, Texas Instruments.|sd
A|Uh, maybe you could tell me, what is the difference between office paper waste and just like newspapers?|qw	B|Well, I guess I don't know specifically, except that, uh, for the paper that they want to recycle, they do not want any newspaper, um, and things like candy wrappers or, uh, that type of thing.|sd
A|About how many calls have you made on this system?|qw	B|Uh, I've originated only a, a few.|sd
B|Well, what would be the difference between that and social security?|qw	A|Uh, well social security's going to go to way, I think|sv
A|What other benefits,|qw	B|uh, retirement.|sd
B|What about vacation?|qo	A|I'm satisfied with the vacation.|sd
A|So, what do you think of our trial system?|qw	B|Huh, I don't really know what to think about it,|h
B|Well, well, how was he killing the women.|qw	A|Um, he was strangling some of them.|sd
A|what, what major changes have affected your life?|qw	B|Well, I think that, uh, women, women working is the one that really affects me most strongly right now.|sd
A|But for how many years?|qw	B|I don't, I don't know.|sd
B|how do you just,|qw	A|Right,|b
A|How many kids do you have?|qw	B|I have four children.|sd
B|Now what is that?|qw	A|I remember him in school,|sd
B|What channel is it on?|qw	A|It is on channel,|sd
B|What was that?|qw	A|I don't know|sd
B|What are they like?|qo	A|They are very nice.|sd
A|And how many does it sleep, uh, comfortably?|qw	B|Well, there, well supposedly,|sv
B|And how long have you had them?|qw	A|The|%
A|What kind of dog do you have?|qw	B|Um, she's, um, a mix of Cockapoo, Cocker Spaniel and Poodle.|sd
B|What color is your dog?|qw	A|White.|sd
B|Um, how long did you have that?|qw	A|Oh, my, how, how long?|bf
A|What do you have there?|qw	B|Uh we have a six percent sales tax.|sd
A|Where did you go to school?|qw	B|Clarion University.|sd
A|What do you do there in Lubbock as far as, uh, recycling is concerned?|qw	B|Well, you know they actually started|sd
A|what would be more efficient about it.|qw	B|Uh.|%
B|So, uh, what else do they do in the Dallas area?|qo	A|Well, uh, as far as T I is concerned, I'm not sure.|sd
B|What, what, uh, what part of Pennsylvania are you in?|qw	A|Um, I'm north of Pittsburgh,|sd
A|So, what is your latest experience with painting?|qo	B|Well, I don't,|%
B|Well who would you say is your favorite player, or has ever been your favorite player?|qw	A|Ever been?|qy
B|Well what did you think of, um. a couple years ago for the Bears, the Refrigerator.|qo	A|I think he was just probably a passing phenomena, I think|sv
B|What about, uh, Marino?|qo	A|Uh, I'm,|%
B|but it was, uh, basically what's your views on, whether you thought there was certain cases that should be used, that sort of thing?|qo	A|Yeah.|b
B|how do you feel about it?|qo	A|Uh, I believe in it, too|sd
B|Um, so where do you live in Pennsylvania?|qw	A|In Clarion.|sd
A|So, how do we fix the national budget?|qw	B|Damned if I know.|sd
B|well, why do you say that actually?|qw	A|Uh, too few Americans are working.|sv
B|what kind of crafts and hobbies do you have?|qw	A|Oh, not very many of those at, uh,|h
A|Um, how about you?|qo	B|In,|%
B|But, uh, what are some other things you enjoy?|qw	A|I don't know.|h
A|what do you read?|qw	B|Uh, well, I read everything, uh, I guess, uh,|sd
A|What is your favorite?|qw	B|Uh, well, I like all kinds, uh,|sd
B|But, uh, what do you read, I guess, in general?|qw	A|Oh, well,|%
A|What is his name?|qw	B|uh, Trump.|sd
A|What type of home do you have in Dallas?|qw	B|We have a, uh, four bedroom split brick home in, in Richardson actually.|sd
B|Well, how many bedrooms do you have in your home?|qw	A|I have, uh, a master bedroom and a den on the main floor,|sd
B|Where did you move from?|qw	A|Uh, Detroit this last time.|sd
A|well, what, uh, what do you all do for camping?|qo	B|Well, we don't do so much now,|sd
A|Where do you go?|qw	B|We, uh, years ago we lived in Oklahoma|sd
A|Uh, what, what, has been your favorite trip do you think?|qw	B|Well, I am not sure.|sd
B|So how about you?|qo	A|Yeah.|b
A|How do you dress for work?|qw	B|Well, uh, uh about the same I dress for school.|sd
B|How about you, Larry?|qo	A|Well, I'm relatively fortunate about that.|sd
B|how do you feel about, about all this smog and stuff on cars.|qo	A|Uh, well, I'm kind of a car buff myself,|sd
