	op_id	op_gender	post_id	q	is_qy	q_score	oov
47566	66658382	M	47566	Should President Obama have the power to raise the debt limit forever, in an unlimited amount?	True	0.9559084812970446	False
233077	67504140	M	233077	"""If you didn't show up to work half the time, what would happen to you?"	False	0.9559337181360188	False
472915	95597578	M	472915	Whatre you dressing up as?	False	0.9559346316191817	False
265751	87491774	M	265751	Will you help me raise $25,000 towards this effort before the June 5th primary?	False	0.9559682157873861	False
436285	41000375	M	436285	What are your thoughts?	False	0.9559812394542634	False
256181	77657070	M	256181	Are you on Instagram?	True	0.9560001829718577	False
443272	53885842	M	443272	Can't make it to our office during regular office hours?	False	0.9560022527070178	False
447325	23706532	M	447325	What do you think?	False	0.9560121014530198	False
4592	79121728	M	4592	Why does Zika have to be a political issue?	False	0.956015947688863	False
170912	71660077	M	170912	Will you stand with me to reject Fast Track?	False	0.9560186301308408	False
290933	13632954	M	290933	What do you think of the Iran deal?	False	0.95602178547373	False
548178	18876566	M	548178	Stimulus checks to the deceased???	False	0.9560519954185767	False
123960	74531776	M	123960	What are your score predictions for today's game?	False	0.9560601794482216	False
471945	95597578	M	471945	ANSWER THE QUESTION: WERE TAXPAYER DOLLARS AWARDED AS FAVORS?	False	0.9560622638468464	False
107345	24197546	M	107345	What will it be next?	False	0.9560886387162327	False
113673	30688510	M	113673	Are you a #YoderVoter?	True	0.9561176965124593	False
7318	79121728	M	7318	What is the big deal about one more Continuing Resolution?	False	0.95611937333894	False
472436	95597578	M	472436	IS IT EVER A GOOD IDEA TO SHUT DOWN THE ENERGY SUFFICIENCY OF THE U.S.?	True	0.9561256251259993	False
104991	215524	M	104991	What do you think?	False	0.9561704980288118	False
276191	8140646	M	276191	Did you know that Texas is one of the states with the highest rates of chronic kidney disease?	True	0.9561784279705272	False
322657	32998376	M	322657	In your Facebook message, don't forget to include where you're from, the name and branch of who you would like to recognize, and an answer to the question: Why are you honored to have a family member serving in our armed forces?	False	0.9561911776057366	False
467473	40220308	M	467473	Has it hurt or helped your family?	False	0.9562050991037935	False
380036	64705114	M	380036	What did you like about his self-guided tour?	False	0.9562182934829861	False
344262	76077509	M	344262	Students, interested in America's service academies?	False	0.9562261996847193	False
45311	66658382	M	45311	Miss my remarks at the #VotersFirst Presidential Forum?	False	0.956235823918666	False
471702	95597578	M	471702	What do you think?	False	0.9562407975793682	False
461705	99458742	M	461705	Do you agree with Paul?	True	0.9562508695556344	False
87140	82439080	M	87140	Are you signed up for The Fort Report?	True	0.9562573392269518	False
387653	53795418	M	387653	Tell me again how this isn't ransom?	False	0.9562619501549698	False
381505	36460802	M	381505	Should the federal government decide which parts of the law to prosecute and which parts to toss aside?	True	0.9562807991628249	False
12691	29687946	M	12691	"Will you help show my latest campaign ad ""Learn From Mistakes"" to voters in key early primary and caucus states?"	False	0.9562989420735909	False
388966	53795418	M	388966	His crime?	False	0.9563281076776762	False
383344	55333293	M	383344	Who knew Major League Baseball and the health care industry have something in common?	False	0.9563338728432956	False
476939	9591532	M	476939	Did you know that Kentucky manufacturers employ more than 12 percent of the Commonwealth's workforce?	True	0.9563409879939415	False
163014	38693924	M	163014	Are you looking for something fun to do this weekend?	True	0.9563445460188904	False
472105	95597578	M	472105	IS THAT A BACKROOM DEAL WE SMELL?	True	0.9563537384987462	False
230955	28853671	M	230955	What do you think about the change?	False	0.9563590047319255	False
281386	25380823	M	281386	Are you ready to get rid of that double standard?	True	0.95639081429692	False
282908	87582288	M	282908	What would you ask Jamie today?	False	0.9564039614814592	False
223209	38053552	M	223209	Why should the Senate pass the Permanent Internet Tax Freedom Act (which I introduced and was approved by the House in July)?	False	0.9564145602631958	False
315446	13205395	M	315446	Do you think the government do more to protect DC Airspace?	True	0.9564196318526217	False
290894	13632954	M	290894	The Official Photo of the 114th Congress - can you spot me #NJ03?	False	0.9564371512821189	False
347001	5216049	M	347001	Did you know Alzheimer's is the 6th leading cause of death in the United States?	True	0.9564492723695548	False
450438	99241920	M	450438	Who would you trust with a Farm Bill?	False	0.9564629228984919	False
19992	98148368	M	19992	What does a secure border look like?	False	0.956469061075665	False
514577	36383697	M	514577	Have you visited my new Flickr page yet?	False	0.9564700787395588	False
91273	58406454	M	91273	Want a flag flown over the Capitol?	False	0.9564735477434603	False
313283	71159420	M	313283	Do you think we should fix our system to remove the destructive influence of unlimited dark money contributions and restore the health of our democracy?	True	0.9564783562013439	False
112168	42011381	M	112168	Have you had a chance to see the Lyrid meteor shower?	False	0.9564807471866965	False
231975	28853671	M	231975	What should Congress do to fix the VA?	False	0.9564808100425837	False
38862	28216289	M	38862	What's that sign on the wall?	False	0.9564839999235167	False
436234	41000375	M	436234	What do you think Congress should do about the expiring tax cuts?	False	0.9564942718546156	False
161976	46506154	M	161976	It couldn't possibly because he was in trouble in the Republican primary back then, could it?	False	0.9565050511778292	False
472104	95597578	M	472104	Sound right to you?	False	0.9565211790481694	False
515292	81343820	M	515292	What do you think?	False	0.956529835557015	False
361682	71601875	M	361682	Did you see that our campaign has been endorsed by Texas Attorney General Greg Abbott?	True	0.9565350515779355	False
188621	81592736	M	188621	Where do you stand?	False	0.9565361655505055	False
459449	18759563	M	459449	Are you 100% Cotton?	True	0.9565415103181528	False
379533	64705114	M	379533	Love care packages?	False	0.9565444717181499	False
515061	81343820	M	515061	Questions?	False	0.956547837726245	False
218065	2149236	M	218065	What do you think?	False	0.9565485641554518	False
413891	90819146	M	413891	What do you think about the current state of our military?	False	0.9565514678389067	False
47071	66658382	M	47071	Have you heard about David Dewhurst's latest desperate attack?	False	0.9565518924611324	False
497451	25213436	M	497451	What are you looking for in tonight's debate?	False	0.9565616137644603	False
542898	8879946	M	542898	Well, they should be included in it then, shouldn't they?	False	0.9565641565703842	False
46371	66658382	M	46371	As the nation starts to implement Obamacare, more and more Americans are standing up against it -- are you one of them?	False	0.9565717959154205	False
82214	42138413	M	82214	Think we need to audit the federal reserve?	False	0.9565828072552123	False
53885	70015828	M	53885	"Also, who can forget President Ronald Reagan's amicable relationship with House Speaker Thomas ""Tip"" O'Neill?"	False	0.9565986177382129	False
374720	76267383	M	374720	Have you seen this video from the The Beaver County Chamber of Commerce?	False	0.9566096346822884	False
261041	54138093	M	261041	What do you think about today's Supreme Court decision to review the constitutionality of the Obama/Reid/Pelosi health care law?	False	0.9566347120988061	False
239837	26488741	M	239837	Did you know that more of our country's Presidents hail from the Buckeye State?	True	0.9566447642941888	False
415979	56112496	M	415979	How long will the Tea Party agenda prolong the shutdown in order to deny families their right to obtain private insurance coverage through the new health insurance marketplaces?	False	0.956673569511574	False
470041	95597578	M	470041	What are you listening to this morning?	False	0.9566768176024687	False
443798	53885842	M	443798	How do we hold the federal government and contractors responsible for waste and mismanagement?	False	0.956678016396364	False
190433	14689750	M	190433	Anybody going to the Sox game tonight?	False	0.9566827521527227	False
4495	79121728	M	4495	No one else gets that, why should they?	False	0.9566855074421716	False
212641	36875843	M	212641	(IF DISAPPROVE OF OBAMA ON ECONOMY) Do you think Obama has the wrong economic policies or do you think Obama has the right economic policies but they need more time to work?	False	0.9566907640268629	False
541479	8879946	M	541479	Who's ready for college football?	False	0.956692781637964	False
468404	40220308	M	468404	Which Obama do you agree with?	False	0.9566954314121056	False
45616	66658382	M	45616	If Republicans take the Senate, what should Congress do first in 2015?	False	0.9567056124391456	False
383621	55333293	M	383621	Where are the jobs to show for it?	False	0.9567137840100638	False
392185	10284504	M	392185	Want to share your pictures from around Wisconsin?	False	0.9567339942371922	False
392202	10284504	M	392202	Want to share your pictures from around Wisconsin?	False	0.9567339942371922	False
446117	23706532	M	446117	Who in the Administration provide instruction to the contractors working on the Obamacare site?	False	0.9567574526347764	False
213216	36875843	M	213216	Can POTUS take a short break in his campaign for Congress to pass his jobs bill and just send it to us so we can all read it?	False	0.9567575960981266	False
213337	36875843	M	213337	Who is risking default?	False	0.9567711044369224	False
83731	23984618	W	83731	Do you think IRS officials targeted conservative groups because President Obama and other prominent Democrats publicly urged them to do so?	True	0.9567777456418224	False
232262	28853671	M	232262	Did you know that I have an e-newsletter?	True	0.956779028395492	False
436773	35052146	M	436773	So the EPA dumps millions of gallons of toxic waste into a Colorado river, and yet they want to regulate every creek, ditch, and pond in the country?	False	0.9567808705023513	False
428306	20101591	M	428306	And the worst part?	False	0.9567939105754996	False
446987	23706532	M	446987	Psalm 130:3-4 If thou, Lord, shouldst mark iniquities, O Lord, who shall stand?	False	0.9567961506039165	False
58853	45225799	M	58853	Would you like to help reelect Will Hurd to Congress?	False	0.9568024177088111	False
459730	18759563	M	459730	Was that obvious to him in 2002 when he voted FOR the war?	True	0.9568039868075753	False
47180	66658382	M	47180	Do you want to help protect voter integrity?	True	0.9568110271400951	False
255662	77657070	M	255662	Want to hear my thoughts on the President's Middle East strategy to defeat ISIS?	False	0.9568113196328472	False
490586	347502	M	490586	More executive actions?	False	0.9568130248772462	False
114005	30688510	M	114005	Yoder Voters are you trick or treating today?	False	0.9568272744014946	False
299616	52248008	M	299616	Not in your inbox?	False	0.9568290265409285	False
162078	46506154	M	162078	Did you see Marco's op-ed yesterday on The National Review Online?	True	0.956845189726993	False
169738	84240164	M	169738	Do you agree?	True	0.9568596114852196	False
77481	93259853	M	77481	"Hagel & Gen. Dempsey an important question about Syria – how do they define ""war""?"	False	0.9568693919821368	False
61152	14017754	M	61152	Opposition to the President's anti-gun surgeon general nominee raises the question, do we even need one?	False	0.9568696595901411	False
421623	70715649	W	421623	It's March Madness season and we want to know: which team are you rooting for?	False	0.9568730905768761	False
182627	87524765	M	182627	Have you heard about Congressman Griffith's gun bill?	False	0.956873366263136	False
302659	44138290	M	302659	Have you guys seen any specifics as it relates to the entitlement reforms?	False	0.9568765847376107	False
315564	13205395	M	315564	Would you classify this as a budget plan or wish list?	False	0.9568784735981536	False
28538	76989027	M	28538	Are you concerned about what repeal of the Affordable Care Act and Kentucky's Medicaid expansion could mean for you and your family?	True	0.9568976184418223	False
397262	34719637	M	397262	Are you a registered voter in Baltimore City?	True	0.956907688237964	False
98611	66495367	M	98611	How many of you have had the honor of touring the Capitol Building?	False	0.9569224772055316	False
472647	95597578	M	472647	CLINTON & BUSH SR. AGREE ON AMERICAN ENERGY PRODUCTION...WHY WON'T THE PRESIDENT LISTEN?	False	0.956923099984848	False
62918	49405184	M	62918	"He asks, ""If a President can change some laws, can he change all laws?"	False	0.9569279563843375	False
545680	18876566	M	545680	What's the price in your neck of the woods?	False	0.9569341199878635	False
480365	34047215	M	480365	Have you voted?	False	0.9569353185270569	False
406573	11077114	M	406573	Where is your outrage, or is it merely a one-way street?	False	0.956954552984851	False
197772	60329137	M	197772	Have you RSVP'ed yet?	False	0.9569600185658401	False
381651	36460802	M	381651	Interested in what I'm doing in Washington?	False	0.9569757221578161	False
374365	76267383	M	374365	Are you a victim of identity theft?	True	0.956989541821553	False
391908	10284504	M	391908	Interested in getting Team Kind campaign news first?	False	0.9569945270564386	False
468530	40220308	M	468530	Do you think it is time for the President to stop his War on Coal?	True	0.957003639858075	False
381431	36460802	M	381431	Has your family been impacted by Obamacare?	False	0.9570224126505776	False
397083	34719637	M	397083	Do you agree with his prediction?	True	0.957032744012301	False
54323	71417411	M	54323	I already have a list of questions prepared, but if you had a question you could ask, what would it be?	False	0.957033620794211	False
402721	95515852	M	402721	Remember President Obama's Jobs Council?	False	0.957034599396906	False
50031	89989833	M	50031	Do you support the Buffett Tax?	True	0.9570412354451431	False
491668	347502	M	491668	The Texas delegation's social media champ?	False	0.9570436474678643	False
102094	12017850	M	102094	Why can't we read the health care bill?	False	0.9570489983292904	False
489418	347502	M	489418	Did Secretary Clinton commit perjury and make false statements to Congress?	True	0.9570565670075745	False
468575	40220308	M	468575	Do you think the White House is being transparent?	True	0.95705830869516	False
436233	41000375	M	436233	The debt crisis continues world wide, what are your thoughts?	False	0.957060150406758	False
495762	93773386	M	495762	What are you doing to celebrate?	False	0.9570608102031085	False
108986	88923795	M	108986	In the Stark County area tomorrow?	False	0.9570736555341682	False
141560	77914417	M	141560	Will you?	False	0.9570778676705158	False
371895	26939686	M	371895	When the auto bailout was announced, I posed a question: at what point do we finally bailout the American taxpayer from the unconscionable burden he or she faces from out-of-control Washington spending?	False	0.957102379635382	False
265546	87491774	M	265546	Who's responsible for maintaining the Constitution?	False	0.9571033435704044	False
292042	54387439	M	292042	How can we expect John Lewis to clean up anything in DC when he's been part of the problem his entire career?	False	0.957108903759311	False
377648	32185537	M	377648	Do you think there's anything phony about these scandals?	True	0.9571149203695488	False
457391	38408437	M	457391	As we begin 2015, what issues do you believe we need to address?	False	0.9571459068325057	False
376149	32185537	M	376149	But if that were true, why did his Department of Interior (DOI) Secretary, Sally Jewell, admit to me that she has no answer for the agency's pathetic attempt to cooperate with Congressional FOIA requests about potential national monument designations?	False	0.9571460516145333	False
6402	79121728	M	6402	"Has anyone else noticed that the ""undecided"" voters are asking questions from a liberal perspective?"	False	0.9571549812749784	False
173754	40513173	M	173754	- Senator Mike Lee  Will you join Team Portman with a contribution today?	False	0.9571820338510221	False
19779	98148368	M	19779	While at Bader's furniture store in Shamokin, why not test drive a leather recliner?	False	0.9572025141023905	False
283051	87582288	M	283051	Can you share my announcement video with your friends and family?	False	0.9572255478830526	False
196145	60329137	M	196145	Will the President veto this legislation?	False	0.9572336944727919	False
124335	74531776	M	124335	Maine state government must balance it's budget, families must balance their budgets - shouldn't the Congress and the President be forced to balance the budget?	False	0.9572384980163023	False
100272	12017850	M	100272	Need some inspiration as you think of veterans YOU KNOW who are deserving of this prestigious award?	False	0.9572386662804394	False
195731	60329137	M	195731	Whose bright idea was it to load up William Floyd Parkway this much with red light cameras?	False	0.9572496245902604	False
196790	60329137	M	196790	Do you want to see Obamacare repealed?	True	0.9572609572428079	False
196882	60329137	M	196882	Do you want to see Obamacare repealed?	True	0.9572609572428079	False
289655	65473098	M	289655	If he will lie to congress, how can we trust him to tell the truth to the American people?	False	0.9572827871058565	False
364223	19236095	W	364223	Getting tickets to the upcoming Ohio State game?	False	0.9572842692534171	False
439213	82788372	M	439213	Are your cowboy boots made for walking?	True	0.9572856859205299	False
388148	53795418	M	388148	Can you think of any bloated, big government program that actually lowered the true cost of anything?	False	0.9573137597135231	False
525806	38992408	M	525806	Are you or someone you know interested in attending a military service academy?	True	0.9573344287240398	False
444190	53885842	M	444190	Do you have questions about some of the important issues being discussed in Washington right now?	True	0.9573597972761384	False
153038	55536567	M	153038	"ASK TSA LEADERSHIP: Have you had a ""travel experience"" with TSA?"	False	0.957369595338769	False
165210	73169587	M	165210	Fed up with Obama Administration abuses of power ?	False	0.9573801441437174	False
276025	8140646	M	276025	How are other Congressional members performing on #immigrationreform?	False	0.957388989560064	False
252181	48816171	M	252181	How many have you visited?	False	0.9573976472499159	False
313445	71159420	M	313445	Are you concerned about the drought?	True	0.9574401485758597	False
412626	76508222	M	412626	When will Congress stop acting like a ruling class and start acting like public servants?	False	0.9574583823723294	False
240260	26488741	M	240260	Our national debt has exceeded $16 trillion—what is your reaction to our government's debt and spending?	False	0.9574597251320451	False
390851	10284504	M	390851	How does this help any family in Wisconsin put food on the table, pay the bills, or find good paying jobs?	False	0.9574624872703499	False
537781	35456414	M	537781	Are you against the proposed 28% property tax increase in Fort Walton Beach?	True	0.9574685742239973	False
174097	40513173	M	174097	Where should I speak next?	False	0.9574744475810929	False
229054	55640593	M	229054	Could Iran receive $150 billion in economic relief then cancel the nuclear agreement?	False	0.9574854152014234	False
14429	29687946	M	14429	The more important question is: Why were there no Marines guarding our ambassador?	False	0.9574865782208007	False
396716	34719637	M	396716	When are you planning to #vote today?	False	0.9574876301430202	False
182669	87524765	M	182669	Have you taken a minute to read Congressman Griffith's Weekly E-Newsletter?	False	0.9574957343495616	False
138522	3613205	M	138522	Do you know anyone in Wyoming who has risked their life to help others?	True	0.9575093843137527	False
443721	53885842	M	443721	At a time of record debts and deficits, should CBP really spend another $500-$700 million dollars on the Arizona Border Surveillance Plan?	False	0.9575154248800986	False
53786	70015828	M	53786	What ME landmark would you like to see in a picture with an Angus banner?	False	0.9575156935836647	False
97679	9015898	M	97679	Isn't it about time we changed that?	True	0.9575759333076344	False
19227	98148368	M	19227	How many times does this have to happen?	False	0.9575801985724421	False
571	57265377	M	571	Do you agree?	True	0.9575904137625979	False
12918	29687946	M	12918	Do you #StandWithRand?	True	0.9575974260483281	False
480424	34047215	M	480424	How do you show your support for Dean?	False	0.9576291371086609	False
208022	54086639	M	208022	Will you sign this petition urging Congress to act?	False	0.9576323722973417	False
278018	37779329	M	278018	Know any good restaurants in Fort Wayne?	False	0.9576428665900107	False
16470	90293718	M	16470	Neon green is my color, right?	False	0.9576565933166034	False
387734	53795418	M	387734	Why?	False	0.9576608947377119	False
93352	33499166	M	93352	Have the changes to Post Office delivery impacted you?	False	0.9576682152998535	False
466669	40220308	M	466669	Haven't had a chance to give me a piece of your mind yet?	False	0.957688861871206	False
472196	95597578	M	472196	Government sure doesn't know how to pick 'em, does it?	False	0.9576969223993391	False
239903	26488741	M	239903	Are you looking for a job?	True	0.9577174151349602	False
324349	50005040	M	324349	Where is the fairness in the GOP position?	False	0.9577194114930695	False
472145	95597578	M	472145	Sound a little closer to his job description to you?	False	0.9577283474411583	False
413215	76508222	M	413215	Setting aside constitutional concerns, with a $1.65 trillion deficit this year, why would we fund a foreign city project?	False	0.9577304440524403	False
213958	36875843	M	213958	Why not just let people keep their own money?	False	0.9577322859411697	False
281913	25380823	M	281913	Did you know?	True	0.9577355603117668	False
378459	32185537	M	378459	What are your thoughts on the argument before the court tomorrow?	False	0.957737721977136	False
480780	34047215	M	480780	"Can we get 200 ""Likes"" for requiring elected officials to play by the same rules as all other Americans?"	False	0.9577684500484845	False
497194	72614905	M	497194	What's your view on how President Obama and Congress have handled the VA scandal so far?	False	0.9577694816281915	False
47510	66658382	M	47510	Wake-up call for Washington?	False	0.9577732109672527	False
467326	40220308	M	467326	What do you think of the Senate plan that would fund the DHS, but also might allow the President's executive actions on immigration to move forward?	False	0.9577787572966455	False
217539	2149236	M	217539	Do you think we should have these stickers at gas pumps in CA-47?	True	0.9577814640883398	False
524988	76415934	M	524988	How much worse does it have to get before we do something?	False	0.9577821716635317	False
5411	79121728	M	5411	In the Ottawa County area?	False	0.9577912349271912	False
251176	51206035	M	251176	Would any of you want that job?	False	0.9578022219537446	False
76812	93259853	M	76812	How well do you know Hamilton County?	False	0.9578090272823137	False
278442	37779329	M	278442	Are you ready to take a stand against Obama's liberal agenda?	True	0.9578156226161157	False
517547	36181883	M	517547	What's your prediction for Saturday's game?	False	0.9578171095477311	False
242367	76094169	M	242367	Do you qualify for a financial boost through the Earned Income Tax Credit?	True	0.9578351651817162	False
15346	29687946	M	15346	Are you showing your support?	True	0.9578365553343049	False
49056	89989833	M	49056	How many Americans have to get #Ebola for the President to act?	False	0.9578380086341318	False
124508	74531776	M	124508	What is more important to you in voting – issues or personal attacks?	False	0.957849719080763	False
514819	81343820	M	514819	What else are they hiding?	False	0.9578789981865052	False
28856	76989027	M	28856	My questions for Dr. Frieden of the CDC: How can we better diagnose #Ebola?	False	0.9578801347385753	False
61753	14017754	M	61753	Case of the Mondays?	False	0.9578853488547597	False
129471	2272288	M	129471	Did you know that Christmas Day has the highest number of home fires?	True	0.9578886447316989	False
472662	95597578	M	472662	SPENDING CUTS…WHO WINS?	False	0.957890239632535	False
114082	30688510	M	114082	Do you have friends who you know will like our campaign's positive message?	True	0.9578918351888774	False
52484	62246450	M	52484	Who is Rep. Tom Price?	False	0.9578926609575654	False
39274	7840915	M	39274	Who Dat?	False	0.9578977557660049	False
53897	70015828	M	53897	What if half a dozen independents were elected to the Senate?	False	0.9579014096345733	False
42	57265377	M	42	What are yours?	False	0.9579107174552891	False
381845	36460802	M	381845	With those compromised in the deal, what else could we have actually negotiated for?	False	0.9579162443184142	False
298943	52248008	M	298943	Would you like to see Hoosier commonsense in the federal government?	False	0.9579176720195522	False
111448	11624790	M	111448	In your opinion, was the stimulus bill worth the cost?	False	0.9579437313922321	False
468499	40220308	M	468499	Good News: Unemployment drops to 7.8%, 44 Month Low  Bad News: Unemployment Drop Masks Labor Malaise (click to see chart below) Tell us what you think...Which more accurately describes the nation's economic situation?	False	0.9579447689381564	False
233123	67504140	M	233123	Sen Hagan: where is your plan?	False	0.9579467652992726	False
239794	26488741	M	239794	HIGH SCHOOL STUDENTS – ARE YOU INTERESTED IN APPLYING TO A MILITARY ACADEMY?	False	0.9579481417643491	False
196582	60329137	M	196582	Will you be there?	False	0.9579482926980681	False
93106	33499166	M	93106	Is anyone really surprised though?	True	0.9579553350419251	False
43050	9697962	M	43050	Are you or someone you know looking for a job?	True	0.9579567370673414	False
386467	10458808	M	386467	Not an inspection since 1991?	False	0.9579597006055975	False
459652	18759563	M	459652	Will you chip in today to help us reach our goal?	False	0.9579766644269653	False
113743	30688510	M	113743	Do you agree that veterans deserve more options in their healthcare decisions?	True	0.9579941441532631	False
467273	40220308	M	467273	A record number of American voters think they pay too much in taxes - What do you think?	False	0.9579971230898527	False
111368	11624790	M	111368	What are your thoughts on the bill?	False	0.957998440867255	False
13272	29687946	M	13272	After 50 years of conflict, why not try a new approach?	False	0.9580217842085123	False
110562	11624790	M	110562	Why are we sending hard-earned American tax dollars to nations that don't even want our help?	False	0.958037651274091	False
213393	36875843	M	213393	Rather than springing a plan negotiated behind closed doors on the debt ceiling, backed up against Aug. 2 deadline - a take it or leave it proposition - why doesn't POTUS propose his alternative solution?	False	0.9580470441951584	False
472972	95597578	M	472972	Why would House Democrats delay voting on tax relief for you?	False	0.9580479348054275	False
83424	23984618	W	83424	What do you think about this comment?	False	0.9580535825888262	False
223028	38053552	M	223028	Why wreck the Internet?	False	0.9580562496500324	False
74269	53513040	M	74269	Are smart TVs recording your conversations?	True	0.9580634127809109	False
107080	24197546	M	107080	How much did Joe Sestak spend to build a major league baseball facility in Arizona?	False	0.9580636225012136	False
365174	71013379	M	365174	However, do you know which liberal senator has voted with Obama more than Udall?	False	0.9580638768534018	False
42794	9697962	M	42794	Are you or someone you know struggling with mortgage payments for a home worth less than what you owe?	True	0.9580684330692745	False
472645	95597578	M	472645	"LIVE UPDATE: Want to know why so many waivers from ObamaCare have been issued?...whose waivers have been denied?...and what the President really meant when he said ""if you like your health insurance, you can keep it""...?"	False	0.9580788779063423	False
438958	82788372	M	438958	Want us to visit your neighborhood?	False	0.9580879808320597	False
374569	76267383	M	374569	Would you like to visit the U.S. Capitol?	False	0.9581054372992208	False
242673	76094169	M	242673	STAFF: Wondering how many people saved money last year on account of Sheldon's work to close the Medicare doughnut hole?	False	0.9581062685515505	False
185828	96702548	M	185828	Do you know how many votes each GOP candidate has received?	True	0.9581069264646672	False
25324	3812062	M	25324	WATCH: During today's House Agriculture Committee hearing on the Economic Outlook in Rural America I asked witnesses: What can we do to expand the domestic market for dairy products and help our farmers?	False	0.958109617959219	False
106998	24197546	M	106998	Can you tell which one of these government spending projects are real or fake?	False	0.9581289427071376	False
101041	12017850	M	101041	President Obama on ObamaCare: The debate over repealing this law is over..There's no good reason to go back...   What about the millions of Americans who received cancelation notices, higher premiums, fewer choices, and reduced work hours?	False	0.958130850181585	False
436647	35052146	M	436647	Did you know South Mississippi had its own famous Rosie the Riviter in Vera Anderson, an Ingalls employee who was a two-time national welding champion during WWII?	True	0.9581349162311256	False
311762	85996508	M	311762	Based on their past statements, and the failure to stop the spill, how can anyone belief what the oil industry says?	False	0.9581356781243717	False
375695	32185537	M	375695	My first read of the day, from PJ Media: Should Sally Yates Be Indicted?	False	0.9581368863440878	False
102228	12017850	M	102228	Do you trust the government with the compassion of the IRS, the efficiency of the DMV and the business savvy of the postal service with your major, personal health care decisions?	True	0.9581412388281785	False
431651	85214146	M	431651	Who was your favorite teacher?	False	0.9581438768296786	False
472528	95597578	M	472528	FEDERAL RED TAPE POISONING JOBS IN CA'S SALAD BOWL: Why?	False	0.9581441377969743	False
237489	41723986	M	237489	How may we help you?	False	0.9581534964724415	False
349719	65476274	M	349719	"""Are we a nation or are we moving, in fact, to an oligarchic form of society where a handful of people on the top have it all?"	False	0.9581648266046455	False
102549	8266906	M	102549	Have you voted yet?	False	0.9581865993116992	False
87929	82439080	M	87929	We should ask, are they too big to succeed?	False	0.9581962195706807	False
437907	68208698	M	437907	Are you a college student who is interested in government and politics?	True	0.9581968847710975	False
470520	95597578	M	470520	Fire hydrant tax, anyone?	False	0.9581970380014062	False
265388	87491774	M	265388	What do you think?	False	0.9581980833814137	False
379261	64705114	M	379261	This is a great take on the current state of Congress by Senator Mike Lee, what are your thoughts?	False	0.9582051489946011	False
359372	69500047	M	359372	Did you know that the 11th Congressional District is home to the official Irish Capital of Texas, Dublin, Texas?	True	0.9582215454656304	False
361777	71601875	M	361777	Am I blessed to be the luckiest guy on earth or what?	False	0.9582256547614357	False
167522	18377675	M	167522	Do you trust Obama?	True	0.9582273953301118	False
525328	76415934	M	525328	Can you help us get to $5,000?	False	0.9582299355095888	False
465650	47619455	M	465650	Will you click the link below to join her in pledging to vote for Anthony Brown as our next Governor?	False	0.9582368337382484	False
374576	76267383	M	374576	Keep watching for the second video of Pittsburgh and its bridges—did you know Pittsburgh has 446 bridges?	False	0.9582662674288875	False
486736	65337422	M	486736	Do you live in Russellville?	True	0.9582844651946147	False
446447	23706532	M	446447	Luke 24:25-26 Then he said unto them, O fools, and slow of heart to believe all that the prophets have spoken: Ought not Christ to have suffered these things, and to enter into his glory?	False	0.9582868227901344	False
534364	23811696	M	534364	Friends,  Several years ago, as an attorney in a Midtown Manhattan law firm and candidate for the state legislature, I often was asked the question: Why would you want to go to Albany, that swamp of dysfunction?	False	0.9582878212435955	False
106792	24197546	M	106792	"Centre Daily Times: ""Sestak rallies in State College"" or should the headline read, ""Toomey Rallies in State College""?"	False	0.9582898556542402	False
221313	76035529	M	221313	Already voted for Brad?	False	0.9583093503544624	False
297741	52248008	M	297741	What are some of the local teams you root for?	False	0.9583420698989391	False
446568	23706532	M	446568	What do you think are the advantages of developing America's abundant domestic energy resources?	False	0.9583458455011793	False
153510	55536567	M	153510	Tomorrow the White House will defend the failed stimulus by dancing around the 9.8% elephant in the room... Where are the jobs?	False	0.9583516255018797	False
130743	38899370	M	130743	When travelling around Wyoming I hear a recurring question from constituents: When is Congress going to do something to help those without a job get back on their feet?	False	0.9583586847250211	False
450181	99241920	M	450181	What does Jon do to take a break from Washington gridlock?	False	0.9583641185533545	False
290993	13632954	M	290993	Shouldn't the official seals of our United States Armed Forces be manufactured here at home, in our country, by American workers?	True	0.9583655867807461	False
278718	37779329	M	278718	What do you think?	False	0.9583984745164135	False
381656	36460802	M	381656	Why should law enforcement be added to the federal hate crime statute?	False	0.9584183150393081	False
239778	26488741	M	239778	What's YOUR favorite landmark in Ohio's 15th District?	False	0.9584230922290685	False
217035	2149236	M	217035	What is your favorite memory that involves Catalina Island?	False	0.9584467897728667	False
217660	2149236	M	217660	"For those who are not signed up to receive ""The 47th Flyer,"" here is Friday's edition: http://1.usa.gov/1stjfQB  Are you signed up to receive weekly updates about my work in Congress?"	False	0.9584568049862696	False
512437	9934263	M	512437	This week, I visited with students all across Oregon and no matter where I go, they all asked the same question: what can our elected representatives do to address student debt and soaring costs of a college education?	False	0.9584731555696882	False
372780	44897231	M	372780	Will do you me a favor?	False	0.9585021777241146	False
66343	19770004	W	66343	Did you see my op-ed in The Hill today?	True	0.9585072777475462	False
436231	41000375	M	436231	Today's morning read is from the Washington Post- do you think it's a good idea to try Guantanamo detainees in civilian court?	False	0.958518536697717	False
400656	77234050	W	400656	Can you believe that gas prices are zooming toward $4 per gallon?	False	0.9585190489022583	False
114001	30688510	M	114001	Yoder Voters-did you miss Kevin on the Chris Stigall Show this morning?	False	0.9585219689858748	False
